Crack1_30,Crack2_30,Crack3_30,Crack4_30,Crack5_30,Crack6_30
-0.28449,-0.10791,2.38383,0.41202,0.26487,-5.33664
-0.13734,2.96262,-2.63889,-1.55979,-2.88414,-3.48255
2.19744,3.84552,3.61989,3.42369,0.8829,-2.8449
-1.93257,-2.05029,-0.59841,3.56103,1.24587,-1.82466
3.28635,-0.63765,-2.43288,-0.03924,2.65851,-0.50031
-1.46169,1.73637,-1.92276,-1.25568,-0.96138,-0.2943
2.86452,-0.51012,0.13734,-1.69713,0.41202,1.32435
-0.76518,-1.03986,0.37278,2.58984,2.46231,-1.97181
1.09872,2.69775,3.50217,1.32435,-2.97243,-1.72656
1.67751,2.29554,0.62784,1.72656,0.42183,3.22749
-2.69775,-0.96138,2.87433,-0.50031,1.15758,3.3354
1.28511,-2.71737,-2.09934,-1.16739,2.36421,2.27592
-1.19682,0.86328,-1.06929,-3.15882,-0.99081,1.79523
-0.5886,0.26487,-3.25692,-0.63765,3.75723,3.2373
1.13796,1.94238,2.12877,-0.06867,0.46107,0.27468
-0.89271,2.943,-2.69775,-0.42183,-1.15758,-2.943
1.09872,-0.32373,-2.99205,-0.99081,1.1772,-0.03924
1.68732,-2.22687,-0.12753,-0.69651,-0.5886,-2.97243
-1.11834,-1.82466,-1.11834,-0.06867,-0.44145,2.40345
3.40407,2.13858,-1.99143,-0.38259,-0.36297,1.25568
-1.80504,-1.03986,2.23668,1.6677,0.51993,1.36359
1.85409,-2.24649,0.97119,-2.32497,1.70694,1.88352
-1.21644,1.23606,-1.25568,1.05948,1.69713,-0.70632
2.29554,-0.56898,-2.42307,0.83385,0.0,0.12753
-0.61803,-1.01043,-0.76518,-0.54936,1.63827,-1.40283
2.70756,3.8259,0.94176,1.8639,0.10791,0.76518
-2.02086,-0.13734,1.59903,0.44145,1.05948,-1.11834
-0.74556,0.18639,1.43226,-0.61803,-1.85409,3.26673
-0.3924,-0.25506,-1.54998,-1.58922,-1.74618,1.78542
-3.37464,-3.11958,-0.91233,-4.35564,-2.27592,-0.35316
-1.1772,0.43164,-0.31392,-3.52179,-3.0411,0.26487
-0.51012,-0.18639,-2.69775,1.7658,2.18763,0.83385
1.94238,0.95157,-1.04967,-1.55979,0.2943,-1.44207
-2.52117,-2.32497,0.22563,0.76518,0.08829,-1.90314
0.28449,-1.73637,-0.83385,0.01962,2.10915,-0.81423
-0.64746,-1.67751,-1.04967,-0.27468,0.76518,0.0
-0.16677,0.00981,-1.64808,-1.21644,-0.60822,0.37278
3.95343,1.13796,3.00186,-0.61803,2.71737,-0.52974
4.40469,-0.85347,2.2563,1.03005,2.3544,-3.49236
-3.4335,-2.5506,-1.03986,0.0,1.77561,-0.65727
-1.2753,0.72594,0.79461,1.8639,1.32435,-1.33416
-0.25506,3.29616,-2.23668,1.26549,-2.16801,1.05948
-1.97181,-0.32373,0.62784,1.08891,1.03005,0.15696
-0.70632,-0.74556,4.00248,0.64746,-2.03067,-1.67751
2.62908,1.57941,2.63889,4.26735,3.5316,0.24525
0.89271,1.80504,-0.96138,-2.04048,-0.74556,1.98162
0.62784,1.13796,-0.0981,0.86328,-1.54017,0.51993
-0.17658,-1.05948,-5.14044,0.26487,-1.24587,1.7658
-1.7658,-2.23668,-0.06867,2.52117,3.08034,0.36297
1.09872,-1.70694,1.00062,0.28449,0.82404,1.73637
-1.16739,-0.01962,-1.10853,3.40407,-1.59903,0.22563
4.94424,0.0981,1.70694,3.05091,1.0791,6.03315
0.24525,2.00124,1.43226,0.32373,2.20725,4.39488
-1.52055,1.40283,-0.32373,0.55917,1.4715,0.17658
-0.10791,1.11834,2.68794,-0.26487,2.02086,-1.97181
-0.7848,3.1392,-1.77561,-0.51012,-5.26797,-5.35626
-0.26487,1.78542,1.91295,-1.05948,-4.50279,-0.1962
-1.71675,0.17658,-1.05948,0.0,2.04048,2.76642
0.45126,0.70632,-2.30535,-0.14715,-1.33416,3.57084
-0.15696,-1.18701,1.54998,-1.42245,-1.0791,-0.45126
3.11958,0.03924,-2.01105,1.42245,-1.8639,1.65789
0.41202,0.2943,-2.69775,-2.91357,1.58922,5.22873
0.56898,0.53955,4.57146,0.86328,-0.63765,2.11896
-7.22997,-6.6708,-6.09201,-4.53222,0.46107,-2.4525
2.44269,-0.67689,2.20725,1.72656,1.54017,6.97491
-2.66832,-0.34335,3.31578,-0.14715,-2.22687,-2.07972
2.93319,3.47274,3.98286,-1.54017,0.08829,-2.7468
0.87309,0.51012,-2.72718,-2.52117,1.35378,2.37402
0.67689,-0.48069,-0.3924,-0.3924,0.23544,3.00186
3.08034,0.77499,-2.77623,-0.25506,-0.72594,0.13734
-0.71613,-0.94176,0.32373,1.20663,0.44145,1.15758
-1.53036,0.69651,2.26611,1.80504,-1.91295,-1.01043
-0.95157,0.28449,0.12753,2.24649,-2.59965,-1.71675
-1.53036,-0.99081,0.84366,-0.93195,-3.02148,-3.32559
1.20663,1.18701,0.97119,2.1582,0.90252,2.33478
3.924,-0.85347,2.92338,-0.13734,2.70756,-0.11772
-4.15944,-5.36607,-5.1012,-1.74618,-2.4525,-3.03129
2.90376,1.75599,1.12815,2.3544,1.81485,4.25754
0.50031,0.8829,-2.61927,0.72594,1.68732,-4.43412
0.22563,-0.15696,-2.23668,0.1962,2.7468,0.40221
-0.1962,0.57879,-1.42245,-2.0601,0.10791,-0.64746
-3.00186,-0.74556,1.41264,0.4905,-0.81423,-0.04905
-5.23854,-8.08344,-6.90624,-0.92214,-2.54079,-4.19868
-7.00434,-1.49112,-3.52179,-4.68918,-0.70632,-0.7848
-1.90314,0.67689,-0.16677,0.48069,1.4715,-0.80442
-0.91233,-0.53955,-1.36359,0.32373,0.54936,0.6867
1.87371,-0.24525,-0.11772,0.46107,1.83447,-1.60884
-2.7468,0.70632,1.58922,0.99081,-2.81547,-0.07848
1.90314,2.68794,1.42245,-0.94176,-0.13734,-3.49236
-2.02086,-0.34335,-2.30535,0.36297,0.13734,1.69713
-2.1582,1.59903,-3.85533,1.71675,-1.78542,0.14715
4.99329,-1.06929,2.86452,4.55184,0.21582,1.33416
4.77747,0.66708,-0.73575,2.46231,0.02943,6.09201
-1.05948,-1.23606,3.09015,0.27468,0.27468,2.0601
-0.82404,-1.36359,1.05948,2.62908,-0.34335,2.09934
1.1772,-1.24587,-1.21644,1.1772,-0.47088,-0.14715
1.19682,1.08891,1.08891,-1.09872,-0.70632,2.23668
-1.34397,-0.64746,2.02086,1.23606,0.79461,-4.55184
0.60822,3.41388,-0.77499,1.8639,-0.89271,3.83571
-4.58127,-2.07972,-1.55979,-4.39488,-0.42183,-0.20601
-0.17658,-0.45126,0.82404,0.17658,0.60822,-1.44207
0.89271,-2.26611,-0.18639,0.53955,-0.93195,0.92214
-1.01043,1.03005,-2.42307,-0.50031,3.37464,1.54017
0.59841,3.03129,-0.15696,3.30597,1.83447,2.5506
1.75599,1.15758,-0.53955,0.62784,0.22563,1.34397
2.31516,-1.20663,0.55917,-2.05029,-0.96138,-1.23606
-0.12753,1.03005,4.69899,0.59841,-1.68732,1.95219
2.81547,2.59965,-0.96138,-2.05029,-1.01043,1.38321
0.17658,-0.47088,-2.97243,1.52055,-1.99143,0.36297
-4.3164,-5.84676,-2.90376,-1.70694,1.72656,-1.93257
0.79461,-1.09872,-0.33354,-1.55979,-0.96138,0.0981
-0.35316,-2.12877,1.58922,-0.46107,-1.70694,1.95219
3.02148,2.52117,5.01291,3.42369,2.11896,-3.49236
1.06929,-0.57879,1.29492,-0.14715,4.83633,2.31516
2.39364,1.64808,3.30597,0.79461,2.50155,-1.03986
-2.77623,1.70694,-1.70694,0.62784,0.17658,-0.99081
3.63951,5.886,0.3924,3.57084,0.55917,-0.67689
0.20601,1.53036,2.36421,-0.03924,0.3924,-0.07848
0.13734,0.82404,-0.52974,-0.10791,-2.05029,5.16006
-0.10791,0.84366,3.1392,-3.86514,-2.8449,-2.42307
1.23606,-1.54998,-1.1772,0.62784,-1.87371,-0.28449
5.0031,0.37278,0.90252,3.34521,0.83385,5.20911
1.10853,2.28573,-1.11834,0.95157,2.54079,1.38321
3.06072,-1.78542,0.3924,-2.97243,-0.10791,5.53284
-8.39736,-3.19806,-6.83757,-5.45436,-3.31578,-5.40531
-1.31454,-0.51012,1.08891,-0.38259,3.60027,-0.77499
-9.16254,-5.3955,-6.70023,-4.64994,-4.83633,-4.05153
5.0031,0.08829,1.15758,2.88414,0.05886,3.89457
-0.7848,2.96262,2.58984,1.05948,-4.44393,-4.905
1.36359,3.60027,2.4525,-1.00062,1.99143,-0.76518
-0.76518,0.57879,0.6867,-3.60027,-1.65789,-3.78666
1.53036,0.32373,-3.5316,0.84366,-1.50093,-0.62784
-0.64746,-0.44145,1.34397,2.31516,0.95157,-0.62784
1.50093,1.65789,1.84428,0.43164,0.06867,0.97119
0.08829,0.91233,1.28511,0.66708,-2.16801,2.81547
0.27468,-0.73575,-2.18763,0.59841,-0.07848,2.32497
2.39364,3.61989,4.62051,3.76704,-0.17658,-2.91357
-0.36297,-0.06867,0.63765,-0.45126,-2.0601,2.3544
1.08891,-0.70632,-0.89271,3.3354,0.83385,-2.52117
-0.32373,0.5886,0.26487,0.55917,1.43226,-0.32373
0.24525,-1.41264,-0.90252,1.78542,-3.67875,-1.52055
4.13001,2.53098,1.8639,2.51136,3.09015,7.92648
-0.92214,-1.81485,-0.90252,1.15758,-2.00124,-2.2563
-2.4525,0.50031,-0.81423,2.81547,2.46231,-4.59108
0.82404,0.07848,-0.27468,1.2753,-0.35316,0.25506
1.95219,-2.0601,0.06867,-0.80442,-0.31392,0.00981
0.92214,-1.09872,-3.37464,1.45188,-0.40221,1.11834
2.83509,1.43226,0.3924,0.27468,-0.25506,4.13001
-0.52974,-0.02943,0.32373,2.42307,0.16677,-5.74866
-2.41326,0.981,1.15758,0.4905,-0.96138,1.73637
3.87495,2.88414,2.18763,-0.24525,-0.53955,-1.09872
-0.36297,1.88352,0.65727,-3.17844,0.17658,-3.78666
-1.31454,0.33354,1.52055,-1.57941,-0.04905,4.0221
1.5696,-0.69651,1.34397,-3.14901,0.74556,3.67875
-1.29492,0.89271,0.13734,1.54998,-1.1772,1.34397
-0.32373,0.28449,3.37464,2.13858,-1.78542,-2.5506
-0.52974,1.16739,0.30411,-4.29678,0.95157,-3.48255
2.22687,0.04905,-0.82404,1.59903,-1.87371,4.1202
1.93257,-0.52974,-1.03005,1.28511,-2.38383,4.89519
-0.87309,0.73575,0.95157,-0.62784,-1.22625,3.24711
-0.03924,0.11772,-0.28449,-2.8449,-1.90314,-1.36359
-0.06867,-2.19744,-1.97181,2.11896,-1.57941,3.34521
-1.95219,-1.42245,-1.97181,3.18825,3.51198,-1.34397
3.74742,-0.64746,0.05886,-2.51136,2.89395,2.1582
2.16801,0.43164,-3.28635,0.10791,-0.21582,3.54141
0.7848,-0.53955,2.16801,0.83385,-0.03924,0.59841
2.62908,-1.41264,0.40221,-0.57879,-3.06072,-1.72656
1.92276,2.75661,2.68794,-0.30411,0.46107,-2.98224
-3.24711,1.35378,4.1202,-0.43164,-1.39302,-0.32373
-1.51074,-0.94176,-0.43164,-1.2753,-0.17658,1.73637
-1.52055,0.50031,0.3924,-1.54017,-0.61803,-1.59903
1.1772,2.82528,3.85533,0.92214,-1.61865,-1.89333
0.08829,0.65727,-0.23544,-0.54936,5.24835,4.92462
0.61803,0.10791,0.8829,-0.13734,-0.92214,3.57084
0.13734,-1.33416,-1.16739,-1.25568,1.75599,-0.01962
0.54936,1.18701,-0.07848,0.04905,-2.17782,1.11834
1.49112,-0.6867,0.71613,-0.22563,2.77623,-0.66708
0.10791,0.21582,2.12877,0.65727,0.15696,0.45126
-2.32497,2.72718,-0.52974,0.01962,-2.70756,-1.21644
-1.06929,0.21582,-0.46107,-0.03924,0.73575,-3.27654
-1.00062,-1.89333,2.0601,2.65851,0.53955,-1.65789
0.42183,-3.02148,-1.79523,2.40345,-2.83509,-1.80504
0.08829,-3.48255,-1.01043,1.58922,1.2753,1.31454
-0.21582,-0.72594,-1.69713,0.7848,0.61803,1.30473
-0.55917,-1.13796,-1.85409,0.59841,1.64808,-2.81547
0.0,3.4335,1.24587,-0.17658,0.57879,-2.86452
-1.45188,1.30473,2.53098,-0.30411,-1.72656,-0.60822
-0.80442,2.17782,4.27716,-0.80442,-0.90252,2.93319
-1.43226,-2.81547,1.10853,2.00124,2.0601,-3.47274
-0.48069,1.2753,2.92338,2.08953,-1.04967,-3.65913
0.0,1.80504,1.13796,1.63827,0.08829,3.4335
-3.1392,1.20663,-1.28511,-4.58127,-4.63032,-2.13858
4.0221,2.02086,-0.32373,0.87309,1.90314,4.17906
-2.92338,0.51993,-2.16801,-0.43164,2.57022,-0.50031
-2.77623,1.28511,-1.59903,0.73575,0.35316,-1.44207
1.33416,-0.46107,1.14777,0.16677,-0.37278,-2.68794
1.98162,-1.09872,0.83385,0.41202,-1.64808,1.97181
-1.03986,-0.22563,-1.02024,-1.44207,-1.18701,2.46231
0.28449,0.01962,0.10791,1.00062,1.60884,-2.07972
-0.96138,-2.41326,-1.2753,2.01105,0.44145,0.63765
-2.80566,0.57879,4.4145,0.13734,-0.96138,-1.18701
1.59903,1.03005,1.89333,0.72594,-1.0791,2.53098
-0.51012,1.38321,1.00062,0.15696,1.31454,0.30411
0.34335,2.41326,0.27468,-0.0981,-1.91295,2.62908
0.22563,-0.40221,3.02148,-0.76518,-0.07848,1.25568
-2.53098,1.22625,-0.77499,-1.12815,-1.55979,0.13734
-5.73885,-1.94238,-2.14839,-3.31578,0.07848,0.0981
1.95219,2.39364,3.52179,0.8829,2.37402,-0.85347
-0.94176,-2.1582,-2.22687,-1.88352,0.41202,-3.48255
-0.72594,-1.80504,0.36297,1.61865,3.32559,-1.43226
1.16739,-0.00981,0.91233,1.11834,0.57879,-0.28449
0.27468,0.41202,-2.41326,-2.72718,2.23668,3.59046
0.08829,-1.29492,-0.43164,0.18639,2.10915,1.78542
0.56898,0.04905,-1.24587,-1.54998,2.19744,1.25568
-1.54017,0.23544,-0.0981,-1.92276,0.56898,-1.57941
-0.46107,-0.84366,-2.98224,0.23544,-1.3734,1.99143
-0.59841,1.71675,-1.1772,-0.59841,1.05948,-0.77499
-1.80504,0.01962,0.4905,1.53036,0.48069,-5.24835
-1.91295,2.29554,-2.67813,1.55979,-3.24711,2.48193
-1.01043,2.7468,2.11896,1.2753,-3.01167,-3.67875
-0.31392,4.14963,-1.13796,1.44207,-1.54017,1.36359
1.41264,0.96138,0.0,-0.1962,4.13982,3.75723
0.91233,-1.35378,2.3544,2.93319,-0.71613,0.33354
2.18763,2.88414,2.49174,2.26611,1.70694,1.52055
0.01962,2.28573,0.54936,-1.95219,0.45126,1.05948
-3.24711,1.43226,-0.26487,-4.52241,-4.32621,-1.54998
-1.98162,0.69651,0.80442,0.63765,0.97119,0.32373
2.07972,-0.01962,-1.13796,-0.64746,-0.93195,2.41326
1.88352,0.92214,1.73637,2.68794,0.61803,1.93257
-1.26549,0.37278,-2.00124,-3.18825,3.93381,0.31392
0.41202,1.65789,2.1582,-1.50093,-1.32435,3.5316
-4.30659,1.40283,-1.09872,-4.28697,-5.38569,-4.99329
0.86328,-0.3924,2.30535,1.62846,-2.02086,1.11834
2.79585,2.37402,2.72718,1.30473,-0.02943,-2.52117
-1.97181,-2.2563,4.23792,0.33354,1.81485,-1.69713
1.93257,0.97119,1.81485,-0.05886,-0.64746,2.19744
0.69651,1.8639,-1.11834,0.66708,1.1772,2.62908
-8.96634,-2.58984,-10.23183,-8.58375,-7.37712,-6.98472
1.59903,2.36421,1.67751,0.26487,-0.2943,-0.981
2.34459,-0.3924,3.09015,2.09934,0.82404,-1.73637
2.58003,-0.981,0.35316,-1.11834,-1.04967,1.77561
0.13734,-1.05948,-0.70632,-0.07848,0.26487,-7.93629
-0.26487,1.40283,1.67751,1.26549,-0.80442,0.72594
-3.29616,1.1772,4.13982,-0.06867,-0.76518,-0.32373
0.90252,1.50093,-0.59841,-0.24525,0.03924,3.01167
1.60884,-0.23544,2.73699,1.57941,-3.16863,-0.57879
0.36297,-2.42307,-0.83385,-0.70632,-0.04905,-3.29616
2.37402,-1.69713,1.94238,3.01167,0.57879,-0.47088
0.06867,-1.55979,-1.98162,1.25568,-3.36483,-1.55979
-6.54327,-0.50031,-4.64013,-4.24773,-0.57879,-2.75661
-1.36359,2.62908,1.89333,1.58922,-2.4525,-3.11958
-0.80442,-2.80566,-1.44207,-1.32435,2.22687,-0.52974
0.30411,0.14715,-1.61865,-1.13796,-1.26549,2.05029
-2.42307,-1.41264,2.95281,-0.42183,-0.83385,0.15696
1.18701,1.38321,0.74556,-0.14715,-0.7848,1.02024
-0.84366,2.22687,1.68732,-0.81423,-2.08953,-2.47212
-1.21644,-0.14715,1.89333,-2.37402,-1.81485,0.0981
-0.94176,-1.74618,-2.24649,0.79461,0.62784,-1.03986
0.61803,-1.2753,0.04905,-0.11772,-0.02943,3.05091
2.48193,0.51012,1.20663,0.10791,-1.52055,1.95219
-0.81423,-0.1962,-0.5886,2.12877,-2.14839,-1.69713
-0.23544,0.01962,2.98224,-0.28449,1.80504,-0.12753
-1.11834,-1.88352,0.85347,0.63765,-2.1582,-0.28449
1.60884,2.47212,3.14901,0.63765,1.70694,-1.32435
-1.04967,-1.23606,-3.75723,-3.27654,-1.48131,0.14715
0.21582,-1.58922,-1.21644,1.18701,-0.03924,3.71799
2.30535,0.92214,-0.60822,0.74556,-2.90376,2.93319
1.05948,0.81423,0.83385,2.03067,0.81423,-1.28511
-0.32373,0.96138,-0.4905,0.51012,-0.94176,3.12939
-0.84366,-0.59841,-0.11772,-0.81423,0.24525,-0.03924
2.17782,4.64013,0.57879,-0.73575,0.52974,-1.04967
-1.0791,-1.34397,1.54998,1.31454,-0.00981,-0.50031
-0.42183,2.32497,4.08096,2.59965,-0.24525,1.70694
-0.52974,0.96138,-0.84366,-3.3354,-1.82466,-0.94176
-0.38259,0.4905,1.12815,-0.72594,-2.37402,-0.52974
-0.08829,1.10853,-0.981,-0.61803,0.00981,2.62908
-0.67689,0.84366,0.95157,-0.37278,-3.09996,-0.02943
0.73575,0.35316,2.4525,0.28449,-0.94176,4.35564
-1.2753,3.15882,-2.17782,1.02024,-0.8829,1.54017
-0.18639,-0.2943,1.85409,3.58065,0.79461,-0.3924
-0.4905,-1.79523,-2.47212,1.23606,-1.41264,1.7658
1.58922,-1.10853,-1.78542,-0.00981,2.03067,-2.85471
1.52055,0.23544,2.18763,3.09015,1.61865,-0.24525
-0.21582,2.24649,-0.03924,-2.88414,-2.31516,0.30411
0.28449,-0.82404,-0.83385,2.12877,1.34397,-0.16677
-3.0411,-3.27654,-1.67751,-0.5886,1.38321,-2.32497
0.31392,-2.30535,-1.99143,2.05029,0.31392,-0.42183
-0.93195,-0.3924,-2.73699,0.96138,-0.27468,2.41326
-0.03924,1.2753,1.74618,-1.41264,-3.58065,-0.27468
-0.77499,0.06867,1.59903,-2.58984,-0.7848,1.46169
0.12753,0.89271,-2.07972,2.36421,3.77685,2.0601
-0.51993,1.62846,-0.69651,-1.88352,0.66708,2.53098
-1.22625,-0.21582,1.16739,-1.10853,0.54936,-0.26487
-1.21644,-2.63889,-0.86328,-0.981,1.54998,-0.86328
-0.6867,0.64746,-1.20663,0.99081,-0.21582,-1.8639
-2.7468,0.4905,-1.35378,-0.80442,2.00124,5.51322
0.12753,3.71799,-0.11772,1.72656,-2.41326,2.65851
1.85409,-0.06867,0.62784,-0.43164,3.26673,0.13734
0.93195,1.31454,2.10915,0.70632,0.08829,0.3924
0.74556,-2.37402,-1.87371,2.58984,-0.1962,-1.52055
3.48255,-1.32435,-0.77499,1.30473,-1.03005,1.85409
-0.12753,3.16863,1.57941,0.01962,-1.62846,-3.4335
-1.38321,-0.00981,2.19744,0.17658,1.12815,-0.10791
0.2943,1.63827,-0.46107,-0.62784,0.20601,2.54079
-2.66832,-1.38321,-1.4715,-2.50155,0.21582,-1.62846
1.61865,0.54936,-1.38321,-1.48131,1.06929,-4.2183
0.03924,-1.09872,-2.14839,-1.50093,-0.26487,-1.54017
0.77499,-0.55917,0.41202,1.39302,1.1772,-0.02943
-0.42183,-2.48193,-0.35316,-1.01043,1.93257,-0.26487
2.22687,3.60027,2.77623,0.28449,-2.23668,-3.01167
-2.50155,-0.41202,0.32373,0.81423,-0.77499,0.21582
-3.00186,-0.33354,0.62784,-0.23544,-0.54936,0.36297
-8.29926,-2.97243,-5.41512,-5.13063,-2.40345,-1.12815
-1.18701,2.53098,1.62846,-2.50155,0.75537,0.22563
3.20787,-0.75537,0.22563,-1.77561,0.16677,3.7278
-0.23544,-2.00124,1.48131,0.11772,-0.65727,2.53098
1.2753,1.09872,2.21706,3.08034,1.2753,-1.0791
-1.8639,1.82466,-1.0791,-0.79461,-2.80566,1.28511
0.05886,0.83385,-1.45188,1.82466,-2.69775,1.09872
-1.50093,-0.07848,1.14777,0.61803,-1.65789,0.03924
2.01105,2.02086,3.11958,1.6677,-0.89271,-4.05153
0.42183,0.42183,-1.61865,-1.25568,4.22811,0.85347
0.14715,-1.26549,-1.77561,2.30535,3.45312,2.11896
0.62784,-1.54017,0.43164,0.70632,-0.4905,-3.15882
0.8829,0.97119,0.32373,0.4905,0.0981,1.59903
1.15758,-3.2373,-2.57022,1.12815,0.34335,1.71675
0.89271,-1.4715,-2.62908,-0.48069,-0.94176,2.51136
-1.16739,1.61865,4.17906,-1.30473,-0.06867,4.08096
-0.74556,-1.74618,-1.73637,1.78542,-0.7848,-0.24525
-2.1582,1.00062,0.28449,1.31454,1.41264,-0.73575
1.40283,0.16677,-1.6677,-0.33354,-0.28449,4.20849
-0.24525,1.03005,2.19744,-0.63765,-2.31516,2.24649
-5.75847,-6.93567,-3.95343,-4.05153,0.32373,0.81423
0.36297,-0.46107,0.06867,-4.03191,2.30535,-2.34459
-6.85719,-5.06196,-7.69104,-4.8069,-1.55979,-4.19868
5.72904,-0.8829,2.61927,4.18887,0.42183,0.95157
-1.75599,-3.09015,-1.89333,-0.27468,2.4525,-1.43226
3.02148,-2.01105,-0.2943,-1.42245,1.93257,2.56041
0.73575,1.14777,-0.41202,-0.48069,0.81423,1.60884
2.57022,1.00062,-0.33354,-0.07848,0.57879,1.36359
0.92214,3.20787,3.64932,2.33478,-1.16739,-1.23606
0.2943,1.70694,0.51993,2.16801,1.87371,0.76518
0.35316,2.78604,-1.87371,0.15696,0.21582,-2.61927
1.01043,-0.53955,1.50093,-0.48069,-0.05886,1.30473
-0.06867,-0.43164,-2.00124,0.63765,1.25568,3.91419
0.69651,-0.97119,-1.06929,-0.12753,0.34335,-0.77499
1.49112,-1.64808,-0.31392,-0.44145,-0.63765,-2.77623
4.60089,0.42183,2.53098,-0.02943,1.30473,0.95157
0.05886,-1.50093,-2.61927,-0.06867,1.20663,1.77561
-1.18701,-0.73575,-0.73575,-2.69775,1.41264,0.21582
0.74556,2.79585,0.57879,0.27468,-1.71675,3.18825
-1.63827,-0.04905,-1.63827,-0.15696,2.3544,0.95157
2.95281,-1.01043,0.74556,-0.94176,-2.75661,-1.10853
4.13982,-0.20601,1.18701,1.43226,1.22625,3.61989
0.43164,-0.37278,1.83447,-0.57879,3.90438,2.24649
0.7848,0.94176,2.96262,-0.13734,-1.00062,3.19806
2.22687,-0.42183,-0.36297,0.42183,3.4335,-3.01167
2.03067,-0.44145,0.52974,-0.63765,1.22625,0.67689
-1.50093,-2.66832,1.1772,2.08953,-0.60822,-0.59841
2.58003,-0.13734,-0.77499,0.16677,3.02148,-3.95343
1.19682,1.35378,1.25568,1.65789,-2.32497,-0.14715
-1.73637,1.4715,1.25568,1.2753,1.3734,0.46107
-0.32373,-1.85409,1.93257,0.7848,0.2943,-0.41202
-0.27468,3.0411,-0.07848,1.40283,0.61803,-1.61865
-7.91667,-1.20663,-5.77809,-5.35626,-0.59841,-2.07972
3.29616,1.80504,-0.48069,-0.25506,-2.27592,0.43164
-0.60822,1.01043,0.05886,-2.59965,0.36297,-1.11834
1.6677,4.06134,-0.08829,0.21582,-0.75537,0.43164
-0.08829,0.46107,0.94176,1.74618,1.38321,0.77499
2.01105,4.76766,5.53284,1.79523,0.95157,-3.70818
-0.25506,-1.33416,-1.08891,-0.65727,1.70694,-0.47088
-2.28573,0.91233,2.56041,0.92214,0.32373,-0.26487
-1.42245,-0.5886,-3.09996,-3.59046,-0.86328,-3.12939
-2.67813,1.65789,-0.0981,2.33478,-0.66708,-0.26487
2.75661,0.24525,-3.12939,-1.57941,0.60822,-3.61008
-10.3986,-2.92338,-9.00558,-6.05277,-2.81547,-2.0601
-2.72718,2.51136,-1.12815,-0.94176,-1.97181,-2.39364
-1.06929,1.21644,6.56289,1.57941,0.67689,0.32373
-9.00558,-6.49422,-5.43474,-3.47274,-3.8259,-0.36297
-2.23668,-1.15758,-1.67751,3.11958,3.2373,-1.06929
-1.12815,-1.11834,-1.28511,-0.83385,0.80442,2.10915
1.28511,1.93257,0.53955,1.85409,1.42245,2.8449
-3.08034,0.51012,-1.31454,1.4715,1.40283,0.26487
-1.42245,2.38383,-1.69713,-1.19682,-1.10853,-1.95219
1.82466,1.21644,-2.61927,3.03129,-0.28449,3.14901
-0.63765,-0.32373,1.45188,0.18639,-1.1772,0.62784
0.42183,-1.05948,-1.41264,1.18701,1.14777,1.14777
2.38383,0.13734,3.61989,3.16863,0.45126,-1.30473
4.87557,0.15696,1.68732,3.17844,1.52055,6.17049
-4.74804,0.6867,-1.80504,-4.1202,-5.54265,-5.70942
0.40221,-1.52055,-0.52974,2.97243,-1.8639,-1.20663
-0.48069,-1.67751,-0.72594,2.44269,-2.91357,-4.16925
3.20787,5.69961,0.67689,3.29616,1.22625,0.63765
0.76518,1.73637,-0.51012,-0.50031,-2.23668,-0.59841
-0.48069,2.65851,-1.39302,-1.12815,-2.63889,-2.95281
3.68856,1.75599,-0.50031,0.63765,1.48131,3.09015
1.06929,2.91357,0.81423,2.80566,1.58922,0.74556
-2.37402,2.81547,4.67937,2.22687,-0.83385,-3.76704
-4.905,-8.38755,-5.1993,-4.4145,-0.65727,0.28449
0.5886,-1.6677,-0.85347,2.13858,-2.61927,-3.29616
-3.71799,-0.20601,0.43164,1.6677,1.00062,0.61803
0.50031,-1.23606,-1.55979,2.11896,-1.2753,3.8259
1.87371,1.49112,-1.20663,2.06991,0.57879,2.81547
2.13858,2.19744,2.93319,-0.61803,0.6867,-1.15758
0.79461,1.09872,0.05886,-1.18701,-1.20663,1.02024
-1.68732,3.39426,-1.87371,-0.5886,0.79461,4.82652
1.03005,-1.19682,1.52055,0.27468,-3.70818,-0.22563
-2.48193,1.48131,-0.72594,-0.37278,0.73575,0.70632
-0.95157,-1.12815,-1.59903,1.80504,3.40407,0.35316
0.28449,0.59841,1.82466,-0.33354,1.59903,-4.29678
1.83447,2.65851,1.54998,2.93319,1.88352,2.34459
-0.14715,-1.28511,2.01105,-0.60822,4.45374,2.68794
-1.40283,2.22687,1.43226,-0.08829,1.42245,-1.60884
0.42183,0.36297,-1.34397,-1.52055,-1.8639,2.65851
-1.03005,0.92214,-1.46169,-3.36483,-0.86328,-3.60027
1.08891,3.61008,-0.62784,0.44145,0.3924,0.00981
-0.38259,0.35316,1.52055,0.0,1.13796,0.96138
2.56041,-1.64808,0.92214,-2.05029,1.13796,-2.83509
-0.43164,-1.99143,0.83385,-0.83385,-0.85347,-2.72718
0.16677,0.15696,-1.84428,-2.58003,0.56898,5.37588
-3.18825,-0.27468,0.81423,1.01043,-0.8829,-1.90314
-0.17658,-3.39426,-0.81423,-0.85347,0.85347,-0.07848
-2.02086,2.32497,-0.4905,-0.44145,-0.11772,1.35378
2.89395,-2.10915,0.65727,0.94176,-2.99205,-0.67689
