RMS,Standard_Deviation,Peak_to_Peak,Prediction
1.459438769733078,1.47968710437038,3.97305,1
1.5893057847217444,1.5046602176405144,4.1202000000000005,1
1.1111169372302807,1.1318149772997352,2.69775,1
1.3625839274151152,1.329353337690924,3.59046,1
1.062888337150239,1.1641030068984446,3.49236,1
1.825393844366196,1.919427885707093,5.218920000000001,1
1.7516550962732362,1.8059852090424215,3.77685,1
7.5885660657729,2.43349436597663,6.729660000000001,-1
1.1610595374269144,1.1976787370033752,2.85471,1
1.5140806247026608,1.0605270936850222,2.54079,1
0.8622389177020485,0.9144688155207916,2.58984,1
1.7357140286349015,1.7698356550143293,4.10058,1
4.183015135437595,1.0676898026486907,2.77623,-1
1.5122945735371798,1.6086535593190971,4.62051,1
2.4234902975563983,2.2971862878726226,5.7879,1
1.3082350101377045,1.3142825232917008,3.35502,1
1.5982825400253862,1.6270696564775584,4.49298,1
1.9367691309110644,1.864740544684434,4.63032,1
1.115165890305115,1.1393798728080111,3.01167,1
1.1656988170192162,0.9172988239826758,2.07972,1
2.882131698743137,2.265083468793148,6.40593,1
3.006214170588982,2.909764074812596,7.95591,1
2.8429514275045222,2.848418711873309,8.06382,1
2.310183836483582,2.417959040924804,7.33788,1
2.144676310821752,2.3465771537113373,6.6708,1
2.911860180116827,3.189094554294369,8.56413,-1
1.9789228426848784,2.166945879121119,4.68918,1
2.0612364008526534,1.748041805209475,4.8167100000000005,1
4.142970631666365,3.103220524221571,8.1423,-1
1.478714464475816,1.348605644015329,3.25692,1
2.384176487164908,2.160889385709042,6.03315,1
3.170049550440813,2.2155264762737548,4.96386,1
2.749677260898086,3.007610120218377,8.20116,1
1.4879326460562656,1.6261614983635544,4.797090000000001,1
1.634054696728356,1.7607460675179714,5.16006,1
0.5311460506772125,0.4454395392306345,1.23606,-1
0.8540242166062973,0.6399775136596598,1.61865,1
2.1148571737944857,1.7902260013724525,4.83633,1
2.158315190107784,2.088266906970946,5.483790000000001,1
1.7296043614653611,1.7342681685714003,4.14963,1
1.3977844403018658,1.1914324764039297,3.21768,1
1.4043212877578977,1.452455450149849,4.36545,1
2.7123363848350373,1.627273700432721,4.25754,1
2.3667594967169774,2.3785639241441463,6.1803,1
2.332969119159103,2.4981308338976165,7.1711100000000005,1
2.078416218686719,2.2625413328909594,6.65118,1
4.328448740472735,2.973751735838081,7.40655,1
2.250719882437617,2.11659398461774,5.67999,1
1.5226529490169454,1.6237698573843522,3.88476,1
1.4763316676140223,1.5409841606064614,4.16925,1
1.099187043591763,1.2033315648814338,3.18825,1
2.49794719969218,2.447703451505104,6.876810000000001,1
2.439121912082297,2.3381547291229468,6.25878,1
1.572494347032764,1.5722066823767158,4.14963,1
1.573789206453647,1.4632418775274303,3.17844,1
2.387635234515524,2.597740358988943,7.1024400000000005,1
1.6595241945810857,1.0859571042909568,3.05091,1
1.7025414448259402,1.8447991264064496,5.3955,1
2.09672160308659,2.2394040582864894,6.36669,1
1.4126797390243833,1.4367514473248322,4.01229,1
2.320913454795331,2.0916130110395663,5.42493,1
1.851557913852548,1.8428853742948852,4.98348,1
1.241187934520796,0.8466433530359759,2.16801,1
1.6496752993240822,1.6922520128278766,4.83633,1
1.8746770541082536,2.023379187082836,5.67018,1
2.2513611598763976,1.902816343612804,4.26735,1
1.1538119818020611,1.2636521421934124,3.51198,1
5.760256524404968,1.3864333400167494,3.924,-1
5.166789884168892,2.778918071435356,8.122679999999999,-1
1.5951584880663112,1.185034194456008,3.32559,1
3.062708080286138,2.117482686406196,5.7192300000000005,1
1.8406542151773104,1.956151881779633,5.08158,1
1.137797897937063,1.109569835310063,2.75661,1
2.114106211676698,1.7148981812428397,5.02272,1
1.9020693637982813,1.4377680935950694,3.99267,1
4.542451972839118,2.611188470775329,6.92586,1
1.2197384916243317,0.8060075736554837,2.22687,1
1.1694696811589431,0.833878852442008,2.41326,1
1.5790392887923972,1.727872146285714,5.0031,1
2.033937371380938,1.732798887049504,4.904999999999999,1
2.863570758816691,3.013177337773202,7.96572,1
2.1812272670448625,2.3890898391479545,6.39612,1
0.8816456089041673,0.9345726360856068,2.68794,1
1.5861842765107717,1.4770018444775213,3.54141,1
0.9207039083494758,0.992225449356143,2.57022,1
2.294474207710777,0.8777273307069798,2.38383,1
3.2411894589563874,3.1998975932285707,9.58437,-1
1.460356153152374,1.5991132524339855,4.35564,1
1.0671879338242165,1.1237139828799854,2.89395,1
3.1386992413100048,1.3647069885510223,3.37464,1
1.65734813630088,1.7166322759636088,4.68918,1
1.6413608567588056,1.2675441235870253,2.98224,1
1.6583881648003882,1.8163544602059367,5.53284,1
2.178335479534776,2.3797827989545604,5.67999,1
5.883442031672447,4.274762703171954,10.56537,-1
1.3465512984843913,1.4715359695603774,3.24711,1
1.0118576322289614,0.8635400744609367,2.61927,1
2.1239235269072188,2.2731310390186485,4.77747,1
3.633908789595578,3.931649249467709,12.14478,-1
2.0742989251793,1.7338648878156566,4.59108,1
0.7308834050311993,0.7272225629544232,1.95219,1
1.298661469802658,1.4128273313289208,3.79647,1
2.0434726851856864,1.6831131860335478,4.6793700000000005,1
1.0852804374446263,1.1783711674171258,3.15882,1
1.1602856726901354,1.2442145891886978,3.2373000000000003,1
2.487368655758531,2.4610036076263686,6.83757,1
1.056576925429474,0.5988574474697631,1.58922,1
1.0378219650787894,1.1226801046780868,2.76642,1
2.5807106421584733,2.766450728552743,8.19135,1
2.279972179271054,1.767928758505274,4.65975,1
2.8386660750870294,2.687902406671418,6.31764,1
0.8333208615233392,0.7662713179220529,1.92276,1
1.3356799246638396,1.3946827928063068,3.88476,1
1.574823308946118,1.4566974670672013,3.56103,1
1.936297027976338,0.5809116115124572,1.6480800000000002,-1
2.750003899324508,2.8903796178772088,7.74009,1
1.6819024948254284,1.7844674931754851,4.19868,1
1.6926633128002746,1.782060597757551,4.944240000000001,1
1.3531341394148622,1.4471983403908395,4.071149999999999,1
1.5100019463398051,1.491787833999862,4.27716,1
1.0754597007094222,1.1294955844933614,2.92338,1
1.971647306720956,2.1412123799006952,6.52365,1
1.2334555299036931,1.2539531211452843,3.48255,1
1.3186819819804925,1.0950643649576035,2.83509,1
1.8201405723597288,1.830744187020677,4.806900000000001,1
2.1089446644234173,1.7186007566738704,4.345829999999999,1
0.8759328436586905,0.780027639664134,2.24649,1
2.125463526610137,2.1393696042315837,5.630940000000001,1
5.1359043062054806,3.629832565146773,9.48627,-1
1.900276595906501,1.9185352233592168,5.33664,1
1.0916095591144297,0.8255743037607215,2.00124,1
1.9179239949226352,2.0997586405013315,4.40469,1
1.8389934604288287,1.8814546801663867,4.45374,1
1.8149118638104715,1.987671591324885,5.73885,1
4.16065643179655,1.6179869460134713,3.44331,1
1.5764113459373477,1.4183464326179271,3.96324,1
2.294676921082792,2.0097216222526937,4.45374,1
2.215344756849371,0.8061886410512121,2.3249700000000004,1
1.9105043212330088,2.084059790435486,5.48379,1
1.6055616751311674,1.664643596314238,5.02272,1
1.447869816540838,1.5812399367932748,3.83571,1
2.870935230774111,3.124072501028105,8.98596,-1
1.5734681399062391,1.6663837864789732,3.56103,1
1.626025378860982,1.5500131135703337,4.44393,1
2.2709920463202864,2.443432531720489,7.161300000000001,1
1.3172824750599244,1.3582888826902766,3.39426,1
1.519906412184645,1.1867856730176685,3.34521,1
1.2901797328279498,1.0754313638349962,2.8449,1
2.3177772917603625,2.093608147089612,5.0031,1
1.3246648514624368,1.2137947528804034,3.64932,1
1.635575418744119,1.6390706606366914,3.79647,1
2.2705611803582832,2.4828287641458484,5.74866,1
2.161345083379792,2.34065380256671,5.23854,1
0.6263181164152926,0.6157185107417186,1.62846,1
1.1835593232280333,1.2907912360409022,3.46293,1
7.162575410398832,2.175633747235504,5.96448,-1
3.3018653970218104,1.6504228080192058,4.6107000000000005,1
1.861600976874475,2.019046399793724,5.82714,1
2.1744922210369024,2.266601862204741,6.16068,1
1.282523848199323,0.9946327344904752,2.9920500000000003,1
1.506721473597559,1.543804368007812,4.40469,1
2.185814616716157,2.0541001558711787,5.67018,1
0.6180689273454862,0.6438155840844488,1.94238,1
1.206290988961619,0.878779267046054,2.20725,1
1.767701934051666,1.7215445990243765,4.48317,1
0.7238158111011392,0.7290882813212678,1.63827,1
1.915308814930376,2.0682348031667,5.7879000000000005,1
1.1867262057441894,1.2052600760001968,3.00186,1
2.1262557387224144,2.3206964457830326,5.43474,1
1.0786539987410235,0.8328222018654401,2.5506,1
1.203262251464742,0.7320652933174744,1.77561,1
1.9820084767729929,1.4856715194416297,4.2183,1
1.729850089675403,1.7107741851425042,4.60089,1
2.6194108389101545,2.383524511289951,6.80814,1
0.8032527201634614,0.8735509850432315,2.42307,1
1.797948474525897,1.5292370976503284,4.60089,1
1.8053109986786209,1.5367159645132862,4.23792,1
1.007648258272697,1.0688068908647623,2.93319,1
1.3434388183873505,1.4194146822088325,3.31578,1
2.012875586021153,2.064784787545666,6.1999200000000005,1
1.4810717689227622,1.3976777202345323,3.76704,1
2.4306407335824023,2.249925157455243,6.474600000000001,1
2.297638688077392,2.259610933782628,5.55246,1
1.4620740099598242,1.5903297976834867,3.66894,1
1.6240562896802562,1.682378295517985,4.07115,1
7.363611271933765,2.505357613976496,7.09263,-1
1.310825498226213,1.2485474929853488,2.88414,1
1.5479867088092196,1.6497462737372677,5.01291,1
1.72649961542133,1.8872436083849908,5.23854,1
3.1491831728084665,2.584153370440694,8.142299999999999,1
1.3858976017368672,1.320743244207594,3.47274,1
1.9943635904844432,1.995146760624391,4.86576,1
1.7379211715437497,1.8432221647104832,4.74804,1
1.5927635955941484,1.725349118001919,5.11101,1
1.7354321619844435,1.2136110613330782,3.12939,1
1.8368204460970048,1.901122993012288,5.31702,1
5.805408201345535,4.423548263693977,11.35017,-1
2.420742151045832,2.6407437670985803,7.21035,1
1.84076313620194,2.00534892885004,4.8167100000000005,1
1.1975903463413524,1.2655343596876378,3.46293,1
1.454837663108843,1.0728331298575748,2.93319,1
1.600929684449008,1.6399129875179357,4.15944,1
1.6777394579910196,1.8004561797944432,5.30721,1
1.6629999652435354,1.790336198595113,4.75785,1
0.976082675801594,1.066066140105763,2.99205,1
1.273053039763073,1.2689062145131136,3.2274900000000004,1
1.6683250299327168,1.819452213354338,4.71861,1
2.934830009745028,2.6601637918819963,7.05339,1
1.7100099118133791,1.7702416138821278,5.26797,1
2.5560494189764795,2.580335223390558,6.28821,1
3.020580085140932,3.2051283283871803,7.62237,1
1.2523480989924487,1.2817845255853264,3.3059700000000003,1
2.457041095810162,2.4708246368125764,6.150869999999999,1
1.5576908516454733,1.575426137094342,4.14963,1
2.148942394737467,2.3007883592368943,7.07301,1
1.2640760123703003,1.3192085420091852,2.86452,1
2.643044128065213,1.9941263273423775,5.26797,1
1.2234870072052255,1.3192462322402136,3.66894,1
2.001644701726557,2.146859722122058,5.86638,1
1.5318998983288694,1.6652013870640394,4.78728,1
1.2799951264750973,1.185568703483691,2.95281,1
1.1039991699045792,1.2071390023978184,2.943,1
1.090683488208197,1.174298386488715,3.36483,1
1.235196781913716,1.2723901533845663,3.12939,1
2.4236855291064474,2.53086339266267,7.09263,1
2.026376548127223,2.089724962735527,5.5917,1
1.3930775692329556,1.44252594832814,4.00248,1
1.1471269993771396,1.037321108104911,2.80566,1
1.7024331018574563,1.862939405101519,5.0913900000000005,1
2.2807599506852974,2.1279282229694685,6.03315,1
3.1804427486593747,3.125014982524084,8.80938,-1
1.658949025663537,1.8170325173947768,4.767659999999999,1
1.848822835887744,1.7635495325847812,4.97367,1
1.6492085421801574,0.7246131116671849,2.22687,1
1.8375974410898597,2.012362357161354,5.464169999999999,1
1.4629020310499263,1.5671384166403426,4.1202,1
1.5320935854085416,1.603320382241179,3.8259,1
1.751650517925879,1.5507052322314514,4.73823,1
2.2428672317370903,2.422157670350962,5.85657,1
1.5451398795901945,1.538496600477232,3.84552,1
1.2949881232080855,1.4040768479930148,3.99267,1
1.886612890301028,0.8451359124957357,2.07972,1
0.9260712743358364,1.013762760960374,2.27592,1
0.97442159320286,0.8912246874273625,2.17782,1
1.73158773644306,1.8862226235309556,4.394880000000001,1
1.574634877820887,1.5962460704383896,4.72842,1
2.034252781416312,2.169582285077014,5.82714,1
4.860303094298749,2.192149808446038,6.611940000000001,1
0.962247159933455,0.9951744172957824,2.58003,1
1.563923438295494,1.647162003261974,3.63951,1
4.436463363085511,3.192198720863098,7.77933,-1
3.3177312675757813,3.5863053216297693,10.51632,-1
3.1543891906358037,3.43608886399639,9.9081,-1
0.8736317701125573,0.9566384860280291,2.38383,1
1.235534352517161,1.2875178092244006,3.20787,1
0.8712233697795302,0.9302739085828432,2.21706,1
3.609093533700672,3.9441796020871056,12.10554,-1
0.9121014229788263,0.9957544647351576,3.00186,1
1.1638880457114422,0.9496245525416872,2.61927,1
5.358162670305,2.8753805605710703,7.73028,-1
3.215675503685034,2.11694253958864,5.77809,1
1.8363139128700192,1.788561467045514,4.08096,1
1.8857072456508197,1.873335025306472,5.052149999999999,1
1.5077962553674154,1.5049661222898008,3.95343,1
1.072726976331816,1.1077179902077965,3.0999600000000003,1
1.4808497463787471,1.473335505222758,3.98286,1
2.7885863275771112,2.7320201275960616,7.96572,1
0.9772076447459874,1.0700442339968943,2.6487,1
1.2871490121776887,1.132473753510429,3.08034,1
1.9690749688368905,1.7753552469182048,4.03191,1
0.9759265558175984,1.0274166195219931,2.77623,1
5.820249107400817,2.77100579489109,7.494840000000001,-1
2.6043594700616883,1.8300177469303407,5.13063,1
1.4107710031929348,1.398665430226257,3.28635,1
1.5339716037463014,1.5822002372013473,3.86514,1
0.9216963560468274,0.6754643900532433,1.53036,1
1.828795555358772,2.003024880514468,6.1803,1
2.006978317147448,2.192877701405165,5.99391,1
2.809284957199963,1.9679008339420967,4.85595,1
2.581304115055024,2.5146661440835443,6.611940000000001,1
1.4420922447263904,1.4186720796153,4.06134,1
2.1017987003992555,2.262600880429423,6.35688,1
1.0041722241727262,1.0915610701376264,2.54079,1
2.5295473852450363,2.3129475360586977,6.042960000000001,1
1.8128957856975672,1.9067336071827128,4.71861,1
1.261097026362365,1.3693298260097893,3.57084,1
1.6496509923162537,1.7095624424132625,4.914809999999999,1
1.0170278279378593,1.0473968751528715,2.69775,1
1.342387773018661,1.0132816701342229,2.90376,1
1.2807780613947133,1.3903611632629846,3.47274,1
2.0254700451129857,1.7727342264507675,5.12082,1
1.4535471846830428,1.5762078408636344,4.2183,1
1.2050271671418864,1.209687431326787,3.58065,1
1.5030977483184518,0.6690966575914126,1.7559900000000002,1
1.1992231815012584,0.9493069636476918,2.31516,1
1.2401472305536951,1.3305882741517003,4.09077,1
1.4407458206082016,0.5095537241547745,1.31454,-1
1.8331799073331565,2.007380263953494,5.26797,1
1.9264102595760848,2.108220506816116,5.73885,1
0.5197603024952945,0.5614000531082981,1.3734,-1
2.1101041678907704,2.2849657026900863,6.41574,1
2.711298370273917,2.919409960322462,7.63218,1
1.6179512582738704,1.2364401439252932,3.64932,1
1.7337168713489524,1.833730166322188,5.22873,1
1.4502883167149905,1.5789854522572395,4.77747,1
1.6979425800362036,1.7179846817244908,3.924,1
4.147377881764574,3.098795102330904,8.6328,-1
1.7323239724860937,1.8976447027908043,5.07177,1
1.06901996590335,0.8914406249885631,2.49174,1
1.827470738370385,2.0017785157804044,5.55246,1
1.1127613490771504,1.2176208462078826,3.42369,1
1.2900243250613532,1.312098654625482,3.87495,1
1.6175249271804129,1.77114834200583,3.80628,1
1.377446503099122,1.437567276463957,3.98286,1
1.1688935065907415,1.2358796177905031,3.49236,1
1.9863211191672911,1.823317223664056,4.75785,1
1.9902456823216572,2.097548375680523,4.85595,1
1.2858711104928051,1.408050001342282,3.94362,1
1.190800929962687,1.2930755955627653,3.19806,1
3.073803478721436,2.495781737788783,6.97491,1
1.3853767072533016,1.3359332774206951,3.47274,1
1.9124678238469792,1.3822112458050686,4.071149999999999,1
0.9221486967675008,0.8917158695402926,2.66832,1
1.7604463425648622,1.9141461106691933,4.87557,1
1.2973454557672754,0.5485184983571657,1.43226,-1
1.6868303795432429,1.8421262823568856,4.25754,1
1.2906209888460674,1.4106140993872138,3.2373000000000003,1
1.8476208968698096,2.023928454424712,4.905,1
1.5140541408252215,1.582622909094267,4.64013,1
1.808799251174657,1.609829668166791,3.71799,1
2.264874565831406,1.9548690687383643,5.12082,1
2.296235119113459,2.396319498203443,5.85657,1
0.977839358432662,0.7832042526697617,2.14839,1
1.2775806722277854,1.3347285222508734,3.57084,1
2.0930541759710857,2.1403769950151306,5.748659999999999,1
3.205886887017382,2.493056020579963,7.15149,1
1.8171993442382703,1.7418832979737764,4.42431,1
1.6722141845469438,1.0187611397182366,2.82528,1
1.2561844494539804,1.37448451109134,4.04172,1
3.023642416134884,3.3068911965817684,8.72109,-1
1.4077321515650625,1.1347828189702205,2.81547,1
2.4808473033723786,1.9669845058744109,4.98348,1
1.3309522651282426,1.43268212615011,3.39426,1
3.292162531361415,2.184790735974501,6.53346,1
1.5980968749734792,1.6904843700076022,4.29678,1
1.469771334612973,1.390679523265515,3.64932,1
2.915353090742183,1.8127613007674237,4.345829999999999,1
2.159689565504728,2.336590850275247,6.28821,1
1.2523416952653137,0.9473568689358832,2.6094600000000003,1
1.8360300185045997,1.9376716039489248,5.38569,1
1.3335467340517166,1.421491228604665,3.01167,1
1.5647846917867008,1.623552530209602,4.57146,1
2.005859154452276,2.042739450962848,5.64075,1
1.293290167499158,1.397761490437478,3.86514,1
1.209199398507128,1.315833941525297,3.5316,1
0.8197173229534678,0.8772667119126315,1.98162,1
1.6637761928065924,1.816792401082193,4.96386,1
2.2168501891873524,2.224406774229929,6.31764,1
2.145424048574081,2.216666407540837,6.710039999999999,1
1.958547111662112,2.07334916659978,5.886,1
1.468635962806985,1.604056495398463,4.483169999999999,1
1.7515864198063424,1.9056607815951925,5.05215,1
1.5607203357584598,1.6126567865823154,4.13001,1
3.1989651403149115,3.421413829326993,8.47584,-1
1.3502803678866104,1.2162606641999074,3.76704,1
1.9113730423180089,1.9825489802675744,5.17968,1
3.1013825375306414,2.674141942739764,7.88724,1
1.942466702610369,2.1229143727032422,6.16068,1
1.569318959214474,1.710301595061526,4.76766,1
1.7227097410184922,1.6473518748706968,4.91481,1
2.0061629889169024,1.957246200926189,5.03253,1
0.7017064953739561,0.7453211656930185,1.83447,1
1.4016060744731382,1.4903926778805645,3.56103,1
1.201868471027508,0.8065566197794175,2.1582,1
2.3056456725286303,2.107728211480313,4.89519,1
5.38945603299628,2.122106552649984,6.062579999999999,-1
1.408364362798207,1.5327686813736765,4.11039,1
1.7585548028992444,1.2031396102531078,3.19806,1
2.250317209339608,1.7143593669094002,4.30659,1
1.1682895903627664,1.2560542059600772,3.35502,1
1.9504309662995,2.1357220904040863,5.77809,1
1.9662464047011,1.858363756943188,5.23854,1
1.95022536820748,2.0164518037483563,5.2974,1
1.4533595839295932,1.5086321398936189,3.90438,1
1.7949306717670184,1.9655618843145084,5.38569,1
2.644369765908316,1.3153511489902612,3.52179,1
2.441649025177452,2.6736842605494764,7.33788,1
1.9468175068557405,1.942062883204352,5.12082,1
1.7675522139671007,1.771802962916588,4.74804,1
1.52914899200503,1.674500238563733,4.42431,1
2.8446942080740416,2.424554284257212,6.93567,1
0.7222740883833505,0.7771208490768987,2.27592,1
2.1776837457376588,1.7634303850478477,4.8167100000000005,1
2.168058087701988,2.290274711494235,6.41574,1
2.0290817702103583,1.9925427777691496,5.6898,1
1.6299022980381368,1.7570994400289357,4.78728,1
4.838611165871877,3.188639357763747,8.18154,-1
2.402064855962469,2.616644723677634,6.68061,1
1.8690646079523308,1.7929395388467508,4.59108,1
