Crack1_30,Crack1_50,Crack2_30,Crack2_50,Crack3_30,Crack3_50,Crack4_30,Crack4_50,Crack5_30,Crack5_50,Crack6_30,Crack6_50
-8.21097,1.31454,-2.81547,3.38445,-6.94548,-4.98348,-5.17968,-4.84614,-1.72656,4.47336,-2.13858,7.83819
-8.3385,1.21644,-3.55122,3.39426,-6.48441,-5.61132,-5.35626,-6.92586,-2.07972,4.07115,-3.63951,8.00496
-8.7309,1.39302,-2.92338,2.8449,-5.9841,-3.61008,-5.77809,-7.66161,-3.28635,2.29554,-3.16863,8.44641
-8.39736,2.67813,-3.19806,3.42369,-6.83757,-3.14901,-5.45436,-8.90748,-3.31578,0.62784,-5.40531,8.11287
-8.5347,2.2563,-2.62908,2.26611,-8.45622,-2.96262,-5.45436,-8.10306,-2.52117,-0.8829,-5.14044,8.07363
-8.26002,2.2563,-2.1582,1.63827,-7.30845,-3.5316,-5.40531,-8.10306,-3.29616,-0.96138,-6.3765,7.09263
-8.32869,2.61927,-1.75599,1.69713,-7.19073,-0.37278,-5.74866,-6.23916,-3.45312,-2.42307,-5.24835,6.30783
-8.68185,3.90438,-1.87371,2.10915,-7.57332,0.44145,-5.75847,-4.53222,-3.07053,-2.46231,-6.19011,4.87557
-8.49546,2.8449,-2.0601,1.52055,-7.74009,0.95157,-5.81733,-3.61008,-3.36483,-2.99205,-5.38569,4.14963
-8.48565,2.38383,-2.28573,1.20663,-7.93629,-0.06867,-6.35688,-4.35564,-2.00124,-1.85409,-5.3955,2.86452
-8.40717,2.17782,-2.23668,-0.2943,-8.30907,0.28449,-6.33726,-3.40407,-2.3544,-2.7468,-5.61132,1.46169
-7.92648,2.30535,-2.6487,1.35378,-8.88786,0.20601,-6.01353,-3.55122,-2.65851,-2.6487,-5.95467,1.25568
-7.71066,1.12815,-2.0601,0.03924,-8.22078,-0.25506,-5.84676,-3.27654,-2.24649,-2.33478,-5.45436,-0.95157
-7.73028,0.10791,-2.01105,-1.03986,-7.2594,-1.34397,-6.0822,-3.46293,-3.11958,-1.38321,-3.24711,-2.86452
-7.9461,0.14715,-2.00124,-0.02943,-8.61318,-1.19682,-5.83695,-2.68794,-2.07972,-1.15758,-4.64013,-2.95281
-7.56351,0.01962,-2.34459,1.7658,-8.97615,-1.70694,-6.06258,-2.22687,-2.00124,0.45126,-2.83509,-1.99143
-7.59294,-0.28449,-1.74618,0.46107,-6.9651,-0.28449,-6.01353,-1.5696,-2.22687,1.01043,-3.00186,-3.15882
-7.60275,-1.21644,-1.44207,-0.10791,-6.97491,-1.90314,-5.6898,-1.90314,-1.41264,1.46169,-2.943,-2.92338
-7.1613,-2.48193,-1.54998,0.12753,-6.3765,-0.59841,-5.61132,-2.19744,-1.39302,1.6677,-4.00248,-1.33416
-7.36731,-2.44269,-1.42245,0.83385,-7.5537,-0.92214,-5.46417,-2.54079,-0.96138,1.31454,-2.4525,-1.05948
-7.91667,-3.21768,-1.20663,0.40221,-5.77809,0.65727,-5.35626,-3.05091,-0.59841,1.85409,-2.07972,0.31392
-7.5537,-3.10977,-1.40283,-1.12815,-4.905,-1.09872,-4.62051,-3.25692,-0.28449,2.46231,-0.61803,1.35378
-7.54389,-2.61927,-1.91295,0.50031,-6.21954,0.04905,-4.52241,-2.2563,0.31392,2.80566,-0.08829,2.31516
-7.29864,-1.62846,-1.29492,1.58922,-4.85595,0.13734,-4.14963,-2.44269,-0.48069,3.35502,-1.19682,2.32497
-7.00434,-1.05948,-1.49112,1.1772,-3.52179,1.26549,-4.68918,-1.05948,-0.70632,4.27716,-0.7848,3.91419
-5.84676,-0.76518,-1.67751,0.3924,-4.33602,-0.33354,-3.36483,-1.1772,-0.56898,4.00248,0.06867,5.17968
-5.58189,-0.07848,-2.49174,0.31392,-4.04172,1.99143,-3.4335,-0.70632,0.50031,4.26735,-0.05886,6.06258
-5.73885,-0.10791,-1.94238,1.54998,-2.14839,1.80504,-3.31578,-1.09872,0.07848,4.43412,0.0981,5.58189
-5.20911,0.10791,-2.1582,0.93195,-1.65789,0.85347,-3.55122,-0.31392,-0.97119,4.76766,0.10791,6.06258
-4.92462,-0.35316,-2.51136,1.40283,-2.38383,-0.22563,-3.59046,-0.50031,-1.09872,4.43412,0.90252,7.08282
-4.58127,0.44145,-2.07972,2.4525,-1.55979,-0.12753,-4.39488,-1.0791,-0.42183,5.22873,-0.20601,6.23916
-4.28697,0.80442,-1.75599,2.42307,-0.46107,-0.69651,-4.55184,-1.65789,-1.67751,5.07177,1.03005,5.91543
-4.08096,1.95219,-2.58984,2.49174,-0.18639,-2.32497,-4.53222,-1.23606,-2.62908,6.09201,-0.38259,5.89581
-3.37464,2.16801,-3.11958,3.03129,-0.91233,-3.40407,-4.35564,-1.53036,-2.27592,5.75847,-0.35316,6.44517
-3.67875,1.10853,-3.02148,2.79585,-2.12877,-3.1392,-4.79709,-3.65913,-2.69775,5.07177,-0.73575,7.39674
-4.28697,0.20601,-2.76642,2.21706,-0.8829,-5.58189,-4.84614,-2.96262,-3.59046,4.19868,-2.87433,7.75971
-4.97367,1.41264,-3.31578,1.95219,-2.0601,-6.6708,-5.13063,-3.96324,-4.49298,3.86514,-2.20725,7.18092
-5.3955,1.16739,-2.82528,2.27592,-2.73699,-6.14106,-5.42493,-5.07177,-4.18887,3.57084,-3.31578,5.70942
-6.40593,-0.08829,-2.80566,1.29492,-2.47212,-6.05277,-5.75847,-5.22873,-4.07115,2.36421,-5.02272,6.3765
-6.84738,-0.14715,-2.72718,2.36421,-2.39364,-6.3765,-6.12144,-4.905,-5.69961,1.72656,-5.31702,6.55308
-7.08282,0.69651,-2.41326,1.84428,-3.06072,-6.2784,-6.14106,-4.71861,-4.95405,1.6677,-5.03253,4.95405
-7.24959,0.73575,-1.83447,2.37402,-3.29616,-4.53222,-5.85657,-5.22873,-3.64932,1.20663,-5.26797,4.17906
-7.05339,0.01962,-1.90314,1.65789,-4.47336,-4.6107,-5.52303,-4.71861,-3.96324,-0.2943,-3.924,4.3164
-7.41636,0.4905,-2.0601,0.1962,-4.13001,-3.58065,-5.25816,-4.29678,-3.98286,0.21582,-5.03253,2.72718
-7.36731,0.51993,-1.44207,-1.05948,-5.3955,-2.47212,-5.43474,-4.05153,-3.58065,-0.46107,-4.34583,1.49112
-7.95591,1.39302,-0.94176,0.01962,-5.96448,-1.28511,-4.96386,-3.48255,-2.2563,-0.56898,-4.3164,-0.51993
-7.90686,0.83385,-0.40221,-0.41202,-5.35626,-1.69713,-5.11101,-3.01167,-2.57022,0.51993,-3.89457,-1.53036
-7.39674,2.24649,-1.05948,-0.28449,-5.18949,-1.52055,-5.20911,-3.20787,-2.2563,1.82466,-3.93381,-1.55979
-7.10244,2.76642,-0.40221,0.55917,-6.42555,-1.70694,-5.21892,-2.5506,-1.91295,1.06929,-2.78604,-1.95219
-6.54327,2.2563,-0.50031,1.82466,-4.64013,-1.42245,-4.24773,-2.44269,-0.57879,2.18763,-2.75661,-3.51198
-5.81733,1.54017,-0.01962,1.63827,-4.42431,-1.20663,-4.27716,-1.77561,-2.04048,2.85471,-1.1772,-3.08034
-5.16987,1.14777,-0.22563,0.60822,-4.71861,0.4905,-4.25754,-1.79523,-1.69713,2.75661,-1.38321,-2.57022
-4.83633,-0.20601,-0.03924,1.40283,-4.27716,-0.30411,-3.99267,-1.05948,-1.62846,3.6297,0.12753,-3.20787
-4.57146,-0.99081,-0.26487,1.75599,-5.11101,-0.75537,-3.61989,-0.76518,-0.22563,4.08096,-0.02943,-3.08034
-4.6107,-2.47212,0.08829,1.32435,-4.96386,-1.05948,-3.8259,-0.6867,-1.45188,4.35564,0.54936,-2.78604
-4.05153,-2.95281,0.54936,0.63765,-4.78728,-1.63827,-4.22811,-0.52974,-0.31392,4.96386,-0.99081,-1.95219
-4.01229,-2.27592,0.53955,2.14839,-4.10058,-1.78542,-4.22811,-0.31392,-0.66708,4.81671,0.08829,-1.46169
-3.64932,-2.17782,0.5886,2.77623,-4.27716,-1.99143,-3.87495,-0.55917,-0.67689,4.93443,-0.66708,0.48069
-3.71799,-3.00186,0.53955,2.90376,-3.42369,-1.24587,-3.36483,-0.66708,-2.22687,5.01291,-1.42245,2.63889
-3.67875,-3.49236,1.28511,2.07972,-3.60027,-1.78542,-3.59046,-0.38259,-1.30473,3.48255,-1.28511,3.3354
-4.05153,-2.83509,1.29492,3.10977,-3.37464,-2.22687,-3.59046,0.34335,-1.49112,3.24711,-1.03986,3.25692
-3.78666,-3.97305,1.19682,1.3734,-1.73637,-2.5506,-3.6297,1.40283,-2.22687,3.22749,-0.08829,4.08096
-3.47274,-4.36545,1.53036,1.52055,-2.78604,-2.98224,-3.73761,0.79461,-2.28573,2.83509,-0.74556,4.52241
-3.34521,-3.86514,1.61865,1.12815,-2.28573,-3.2373,-4.38507,0.72594,-2.10915,2.68794,-1.38321,4.13982
-3.28635,-2.98224,1.77561,0.44145,-1.12815,-2.07972,-4.36545,0.981,-3.4335,3.66894,-0.981,3.60027
-3.44331,-2.16801,1.41264,0.00981,-1.03005,-1.23606,-4.25754,1.05948,-3.88476,2.19744,0.64746,4.57146
-3.05091,0.4905,1.78542,-0.59841,-0.1962,-1.6677,-4.33602,0.46107,-4.50279,2.5506,-1.55979,6.63156
-3.24711,0.96138,1.43226,-0.2943,-0.26487,-1.34397,-4.52241,0.21582,-4.32621,2.02086,-1.54998,5.37588
-3.06072,1.83447,1.10853,-0.60822,-1.14777,-1.67751,-4.0221,-0.06867,-5.14044,1.09872,-2.92338,6.10182
-3.29616,2.48193,1.48131,-0.81423,-0.26487,-0.67689,-4.36545,0.4905,-5.17968,1.18701,-1.60884,5.79771
-3.1392,3.36483,1.20663,-0.80442,-1.28511,-2.47212,-4.58127,0.0981,-4.63032,0.54936,-2.13858,4.13001
-3.22749,3.64932,0.8829,-0.64746,-0.92214,-1.962,-4.99329,0.1962,-5.25816,0.56898,-2.82528,3.40407
-3.66894,4.06134,0.79461,-1.33416,0.08829,-1.44207,-4.67937,0.36297,-6.82776,1.11834,-3.37464,3.8259
-3.84552,5.21892,1.2753,0.0981,-0.30411,-1.35378,-4.63032,-0.26487,-7.3575,0.65727,-3.3354,3.93381
-4.30659,6.00372,1.40283,-0.54936,-1.09872,-2.20725,-4.28697,-0.0981,-5.38569,-0.24525,-4.99329,3.24711
-4.74804,5.96448,0.6867,-2.19744,-1.80504,-2.02086,-4.1202,0.13734,-5.54265,0.52974,-5.70942,2.65851
-5.38569,4.64013,0.87309,-1.87371,-2.63889,-1.73637,-3.90438,0.13734,-5.5917,0.65727,-5.77809,1.71675
-5.75847,4.99329,0.94176,-1.89333,-3.27654,-2.03067,-3.66894,-0.33354,-5.9841,0.5886,-5.45436,3.19806
-6.09201,4.23792,0.67689,-0.69651,-2.86452,-2.0601,-3.59046,0.14715,-4.47336,1.67751,-5.11101,2.6487
-5.87619,3.90438,0.99081,-0.97119,-3.01167,-2.26611,-3.65913,0.32373,-3.73761,1.57941,-5.85657,2.66832
-5.74866,2.42307,1.28511,-1.00062,-3.08034,-3.924,-3.16863,-0.05886,-4.81671,1.69713,-4.50279,1.03986
-5.76828,2.67813,2.03067,-1.29492,-2.52117,-4.25754,-3.0411,-0.65727,-5.58189,2.28573,-4.42431,3.40407
-5.97429,4.00248,1.52055,-1.53036,-1.91295,-0.77499,-2.90376,0.26487,-1.87371,1.91295,-3.39426,2.11896
-5.80752,1.40283,2.07972,-1.94238,-1.49112,1.19682,-2.44269,0.42183,-0.46107,3.30597,-3.35502,0.35316
-5.90562,1.24587,2.23668,-1.67751,-2.40345,0.92214,-2.11896,0.06867,-2.17782,3.79647,-2.14839,0.01962
-5.33664,1.78542,2.01105,-1.13796,-1.75599,1.29492,-1.83447,0.1962,-2.30535,4.48317,-1.04967,2.42307
-5.03253,1.6677,2.51136,0.27468,-1.50093,1.55979,-1.88352,0.50031,-0.46107,4.11039,-0.42183,1.45188
-4.2183,0.47088,2.36421,1.08891,-2.07972,2.02086,-1.94238,0.86328,0.57879,4.18887,-0.52974,1.34397
-3.36483,1.1772,2.48193,1.39302,-1.12815,1.12815,-1.52055,0.41202,-0.65727,3.68856,0.17658,1.10853
-3.09996,2.0601,1.95219,3.10977,-0.47088,2.57022,-1.30473,0.3924,-0.13734,3.42369,-0.23544,1.34397
-2.70756,3.24711,2.02086,3.28635,-0.21582,3.09996,-1.01043,1.46169,-0.12753,1.72656,-1.19682,1.75599
-2.16801,1.69713,2.47212,4.62051,-1.03005,4.06134,-1.01043,1.50093,1.08891,2.08953,-1.54998,1.48131
-2.04048,2.39364,3.08034,3.80628,-1.16739,4.04172,-0.70632,1.40283,0.00981,2.1582,-3.41388,2.69775
-1.91295,2.67813,2.6487,3.19806,-1.25568,4.00248,-0.69651,1.82466,0.05886,2.28573,-2.73699,2.50155
-1.52055,1.5696,2.82528,3.3354,-1.6677,2.52117,-0.7848,1.32435,-0.55917,1.19682,-3.75723,3.39426
-0.95157,-0.41202,3.10977,4.00248,-2.48193,1.44207,-0.73575,1.53036,-0.18639,1.74618,-2.31516,4.30659
-0.89271,-0.37278,2.943,3.51198,-2.69775,0.13734,-0.42183,2.26611,-1.15758,-0.12753,-2.943,4.64013
-0.8829,-0.62784,3.08034,3.35502,-1.57941,0.47088,-0.44145,1.81485,-1.13796,-1.41264,-3.89457,4.94424
-1.01043,-0.10791,2.69775,2.18763,-1.19682,-1.81485,-0.2943,1.63827,-2.2563,-1.78542,-5.0031,4.65975
-0.71613,-0.80442,3.65913,1.69713,-2.09934,-1.28511,-0.25506,1.46169,-3.09015,-2.66832,-5.92524,5.16006
-1.00062,-0.22563,3.52179,0.27468,-1.65789,-2.07972,-0.10791,2.42307,-3.47274,-2.88414,-5.09139,5.46417
-1.23606,0.24525,3.80628,-0.33354,-1.01043,-0.99081,-0.21582,2.42307,-3.03129,-3.50217,-5.53284,5.9841
-0.84366,-0.08829,3.31578,-2.83509,-1.57941,-1.42245,-0.28449,1.89333,-4.76766,-2.65851,-4.79709,4.905
-0.7848,1.19682,3.1392,-1.46169,-1.77561,-1.44207,-0.51012,1.20663,-5.26797,-3.30597,-5.35626,5.67999
-1.00062,1.962,3.45312,-1.7658,-1.12815,-3.07053,-0.51012,2.1582,-3.29616,-4.11039,-3.96324,4.82652
-1.16739,2.33478,3.25692,-2.03067,-0.0981,-3.11958,-0.70632,1.02024,-4.16925,-3.89457,-5.55246,4.86576
-0.79461,2.58984,3.25692,-2.37402,-0.56898,-4.46355,-0.21582,0.95157,-5.14044,-4.60089,-4.18887,2.22687
-0.92214,3.74742,3.25692,-1.67751,-1.01043,-2.51136,-0.4905,0.00981,-5.33664,-4.89519,-5.24835,3.20787
-1.84428,4.905,2.92338,-3.17844,-0.4905,-2.23668,-0.64746,0.92214,-3.84552,-5.24835,-5.27778,3.30597
-1.58922,4.67937,2.02086,-3.36483,-1.41264,-1.74618,-0.93195,1.42245,-3.86514,-3.93381,-4.52241,2.92338
-1.64808,5.61132,1.48131,-3.05091,-1.73637,-1.77561,-0.73575,1.0791,-4.24773,-3.924,-5.4936,2.7468
-2.31516,5.41512,1.74618,-2.61927,-2.88414,-1.25568,-1.4715,1.14777,-4.6107,-3.49236,-6.31764,4.00248
-2.19744,4.64994,1.65789,-1.87371,-1.57941,-2.42307,-1.09872,1.45188,-2.73699,-2.58003,-6.75909,3.99267
-2.22687,4.40469,1.19682,-1.32435,-2.02086,-3.09996,-1.28511,2.63889,-3.07053,-2.47212,-4.64013,3.38445
-2.02086,3.44331,2.1582,-1.40283,-2.0601,-2.943,-1.12815,1.83447,-3.64932,-1.13796,-4.40469,3.08034
-2.77623,3.38445,2.56041,-0.6867,-1.38321,-2.98224,-1.03986,2.93319,-2.943,0.21582,-4.47336,3.11958
-3.3354,3.01167,2.22687,-0.73575,-1.54017,-4.09077,-1.29492,3.15882,-2.21706,0.27468,-4.905,3.56103
-3.05091,2.72718,2.19744,-0.65727,-1.53036,-4.33602,-1.30473,3.29616,-1.80504,1.962,-3.60027,2.6487
-2.72718,2.3544,2.3544,-1.35378,-1.53036,-4.3164,-1.10853,3.4335,-0.7848,3.60027,-2.26611,1.70694
-2.72718,1.95219,2.51136,-0.99081,-1.12815,-2.5506,-0.94176,3.26673,-1.97181,5.42493,-2.39364,2.65851
-2.59965,0.74556,2.52117,-1.03986,-1.16739,-3.27654,-0.81423,2.85471,-1.35378,4.57146,-1.54017,2.24649
-1.95219,1.25568,2.83509,-0.82404,-0.17658,-4.24773,-0.70632,2.36421,0.15696,5.80752,-1.29492,1.21644
-1.58922,0.6867,3.01167,-0.56898,0.30411,-2.07972,-0.92214,2.44269,0.23544,5.46417,0.15696,0.87309
-1.70694,-0.03924,3.05091,0.51993,0.35316,-1.72656,-0.86328,2.4525,-0.22563,5.67999,-0.47088,2.77623
-0.83385,0.50031,3.07053,0.79461,1.42245,-0.6867,-0.67689,2.48193,0.05886,4.81671,-0.25506,3.50217
-0.84366,0.73575,3.64932,0.92214,1.55979,-1.70694,-0.6867,2.01105,1.53036,4.66956,-0.40221,2.37402
-0.67689,0.43164,2.91357,1.04967,0.56898,-0.89271,-0.21582,1.95219,1.33416,3.84552,-0.20601,1.03005
-0.80442,1.52055,2.90376,2.57022,0.55917,0.0981,-0.32373,0.66708,0.73575,2.52117,-0.18639,3.65913
0.00981,0.76518,2.99205,2.10915,2.14839,2.36421,-0.54936,0.26487,0.96138,0.59841,-0.54936,2.33478
-0.02943,0.66708,3.14901,3.16863,1.73637,2.44269,-0.74556,-0.10791,1.13796,-0.53955,-1.44207,1.49112
-0.28449,-0.08829,2.5506,3.44331,0.69651,2.7468,0.20601,0.26487,1.05948,-1.7658,-1.98162,1.89333
-0.4905,0.56898,2.78604,3.25692,0.71613,1.63827,0.06867,0.45126,1.04967,-2.07972,-2.23668,4.50279
-0.56898,0.56898,3.30597,2.83509,2.00124,0.59841,0.21582,0.55917,-0.35316,-2.75661,-2.48193,3.22749
-0.4905,0.16677,2.93319,3.22749,1.36359,1.72656,0.28449,1.05948,-1.35378,-3.25692,-2.40345,3.52179
-0.70632,-0.03924,2.81547,3.35502,1.08891,-0.32373,0.92214,1.57941,-1.92276,-3.5316,-3.01167,3.22749
-1.01043,1.49112,3.11958,3.59046,0.97119,-0.27468,1.21644,0.85347,-1.93257,-3.11958,-3.1392,6.1803
-1.01043,1.69713,2.7468,2.34459,2.11896,-0.13734,1.2753,0.8829,-3.01167,-4.03191,-3.67875,3.87495
-1.31454,2.63889,3.24711,2.29554,2.38383,-0.65727,1.4715,1.1772,-3.32559,-3.47274,-4.05153,2.19744
-1.36359,1.49112,2.62908,2.10915,1.89333,-2.70756,1.58922,0.15696,-2.4525,-2.65851,-3.11958,2.01105
-1.54998,2.58984,2.37402,-0.27468,3.06072,-1.85409,1.45188,0.46107,-2.32497,-2.46231,-3.58065,2.01105
-1.58922,1.09872,2.47212,-0.73575,3.42369,-2.08953,1.71675,0.74556,-4.44393,-3.5316,-3.03129,0.06867
-1.95219,1.46169,2.79585,-2.48193,2.83509,-0.86328,1.35378,0.65727,-5.67018,-3.35502,-2.87433,-0.79461
-1.91295,1.54998,2.26611,-2.70756,2.10915,-3.18825,1.13796,1.43226,-3.924,-3.25692,-3.09015,-0.76518
-1.11834,1.49112,2.3544,-3.81609,2.58984,-1.40283,1.50093,2.20725,-3.77685,-2.00124,-4.13982,-0.34335
-0.7848,2.3544,2.96262,-4.58127,2.58984,-3.36483,1.05948,2.01105,-4.44393,-2.51136,-4.905,0.08829
-1.49112,3.0411,2.13858,-3.61008,1.61865,-2.67813,0.91233,1.87371,-4.62051,-1.74618,-4.4145,-0.73575
-1.09872,3.76704,2.28573,-3.94362,1.3734,-4.19868,1.15758,1.7658,-2.13858,-1.04967,-4.35564,-1.88352
-1.22625,3.80628,2.21706,-3.97305,2.22687,-2.76642,1.08891,1.55979,-1.75599,-0.15696,-5.75847,-0.20601
-1.16739,3.28635,3.00186,-4.50279,2.04048,-4.99329,0.55917,0.93195,-2.79585,-2.37402,-4.63032,-1.60884
-1.59903,2.57022,2.32497,-3.58065,0.61803,-4.49298,0.26487,0.62784,-2.20725,-1.40283,-3.21768,-2.87433
-0.75537,3.16863,2.43288,-3.61989,0.38259,-2.88414,0.0,0.85347,-2.37402,-1.35378,-4.06134,-2.30535
-0.57879,3.51198,2.75661,-3.60027,0.55917,-3.85533,0.23544,1.03986,-1.40283,-0.70632,-4.58127,0.4905
-0.12753,2.46231,3.16863,-2.43288,1.57941,-4.8069,0.01962,0.69651,-1.62846,0.17658,-3.4335,-0.0981
-0.13734,3.88476,2.65851,-3.25692,1.31454,-4.85595,0.13734,0.53955,-1.05948,0.21582,-3.97305,0.40221
-0.2943,1.0791,2.91357,-3.31578,0.44145,-4.64013,-0.00981,0.85347,-0.46107,1.09872,-3.74742,0.90252
0.2943,1.50093,3.51198,-2.69775,1.50093,-4.55184,-0.59841,0.71613,1.20663,2.81547,-5.2974,2.21706
0.10791,1.81485,3.24711,-1.23606,1.97181,-4.1202,-1.00062,0.64746,0.96138,2.72718,-2.5506,0.53955
0.0,1.2753,3.4335,-1.88352,1.24587,-4.43412,-0.17658,0.25506,0.57879,2.52117,-2.86452,0.04905
0.73575,0.47088,3.91419,0.74556,2.01105,-3.46293,-0.32373,1.31454,0.56898,2.96262,-1.1772,0.81423
1.36359,1.40283,3.60027,0.20601,2.4525,-3.05091,-1.00062,0.79461,1.99143,2.47212,-0.76518,2.39364
1.44207,1.34397,3.64932,0.32373,2.65851,-3.0411,-0.94176,1.71675,1.54017,3.10977,-0.30411,1.18701
2.23668,0.97119,4.36545,-2.03067,2.78604,-1.30473,-0.82404,0.25506,1.58922,2.98224,-0.71613,2.09934
2.4525,0.61803,4.17906,0.42183,3.35502,-2.0601,-0.52974,2.06991,1.69713,3.2373,-1.62846,3.27654
1.98162,0.50031,3.64932,-0.46107,4.13001,-2.13858,-1.22625,1.97181,2.60946,2.52117,-1.80504,1.2753
2.0601,0.17658,3.39426,0.20601,3.28635,-1.75599,-0.43164,2.5506,1.97181,2.0601,-1.16739,0.34335
1.95219,-0.10791,4.1202,1.13796,3.58065,-0.71613,-0.26487,1.7658,1.78542,-0.05886,-1.54017,1.10853
2.24649,-0.18639,4.13001,1.79523,2.92338,-1.59903,-0.54936,1.61865,0.46107,-1.30473,-2.12877,1.74618
1.83447,0.65727,3.59046,1.62846,5.01291,-0.43164,-0.45126,1.2753,0.96138,-1.90314,-2.12877,1.44207
2.18763,-0.0981,3.02148,0.05886,4.08096,-1.21644,0.42183,1.64808,0.67689,-3.78666,-2.21706,1.92276
2.02086,-0.40221,3.03129,0.77499,3.31578,-2.91357,0.6867,1.00062,0.0,-5.67018,-1.99143,2.14839
1.63827,0.3924,2.80566,-0.41202,4.50279,-3.34521,0.85347,1.34397,-0.02943,-5.48379,-1.97181,2.943
1.06929,0.21582,2.40345,-1.36359,4.09077,-3.03129,0.90252,1.58922,0.2943,-6.25878,-3.16863,1.70694
1.03005,-0.73575,2.33478,-0.41202,2.05029,-2.943,1.4715,1.80504,0.22563,-5.72904,-3.34521,1.12815
0.45126,0.34335,2.11896,-0.63765,3.42369,-3.45312,1.50093,2.01105,-0.37278,-7.66161,-4.23792,1.84428
0.32373,-0.01962,2.3544,-0.8829,3.09996,-2.33478,1.08891,1.962,-1.21644,-7.34769,-2.82528,0.90252
0.96138,0.37278,1.77561,-1.71675,3.40407,-2.02086,1.61865,3.28635,-1.1772,-6.49422,-3.68856,-0.52974
1.40283,-0.84366,1.50093,-1.06929,2.4525,-2.57022,1.82466,2.8449,0.15696,-6.87681,-3.79647,0.35316
1.40283,1.23606,2.00124,-2.98224,2.97243,-3.46293,1.20663,2.76642,-1.46169,-5.77809,-4.2183,0.981
1.54998,0.48069,1.88352,-3.06072,2.92338,-1.69713,1.81485,2.27592,-2.57022,-4.58127,-4.19868,0.24525
2.1582,-0.18639,2.00124,-3.93381,2.4525,-1.97181,2.09934,3.83571,-1.5696,-3.8259,-4.64013,-0.0981
2.01105,1.10853,2.02086,-4.22811,3.11958,-3.25692,1.6677,3.5316,-0.89271,-4.48317,-4.05153,-0.33354
2.19744,0.981,2.51136,-5.71923,3.31578,-2.31516,1.42245,4.17906,-0.32373,-4.52241,-4.4145,0.67689
1.80504,0.60822,2.43288,-5.09139,4.08096,-2.66832,1.71675,3.42369,-1.69713,-3.84552,-3.71799,-0.17658
1.94238,-1.11834,1.92276,-5.23854,3.03129,-2.51136,1.55979,4.1202,-1.52055,-3.52179,-3.96324,0.53955
2.30535,-0.55917,1.81485,-5.31702,3.19806,-3.35502,0.72594,2.90376,-0.65727,-2.97243,-4.72842,0.54936
2.47212,-0.17658,2.1582,-5.55246,3.58065,-3.76704,0.80442,3.79647,-0.81423,-2.65851,-4.06134,1.72656
2.31516,-1.77561,2.37402,-5.0031,3.09015,-2.78604,0.93195,1.7658,-2.28573,-1.55979,-4.05153,1.12815
2.53098,-0.94176,2.62908,-6.03315,1.19682,-3.21768,-0.03924,2.33478,-0.5886,-1.64808,-4.35564,0.51993
1.92276,-0.69651,2.75661,-4.13001,2.68794,-3.09015,-0.30411,1.71675,0.46107,-1.39302,-2.98224,0.8829
1.68732,-1.29492,3.29616,-6.41574,1.6677,-2.81547,-0.05886,1.81485,0.43164,-2.62908,-4.29678,2.02086
1.79523,-1.35378,3.19806,-4.35564,1.99143,-2.19744,-0.17658,1.64808,-0.05886,-2.4525,-2.7468,2.05029
1.90314,-0.99081,2.68794,-4.16925,1.42245,-1.55979,-0.94176,2.65851,-0.13734,-2.61927,-3.49236,2.81547
1.74618,-0.67689,2.78604,-3.71799,1.80504,-2.72718,-1.83447,2.33478,0.50031,-3.85533,-1.74618,3.09015
2.28573,-0.90252,3.6297,-3.69837,2.1582,-1.36359,-1.32435,2.01105,0.79461,-3.75723,-2.51136,3.31578
2.38383,-0.97119,3.1392,-2.01105,1.38321,-0.04905,-1.962,3.1392,0.42183,-3.15882,-1.50093,2.5506
2.79585,-1.44207,3.45312,-1.7658,1.28511,-0.51012,-2.53098,2.67813,0.77499,-2.80566,-1.84428,2.69775
2.4525,-0.23544,4.04172,-1.06929,1.54017,-1.18701,-1.97181,3.35502,1.05948,-2.8449,-1.48131,2.31516
2.2563,-0.87309,4.46355,-1.962,0.69651,0.61803,-2.03067,1.98162,-0.01962,-1.98162,-1.5696,1.23606
2.71737,0.70632,3.73761,-1.51074,1.97181,1.83447,-2.49174,3.34521,1.18701,-2.56041,-1.51074,1.54017
2.65851,0.76518,3.95343,-1.00062,3.58065,0.61803,-2.03067,2.50155,0.66708,-3.25692,-1.69713,2.50155
2.61927,1.3734,4.35564,-2.10915,2.943,-0.27468,-1.68732,2.72718,-0.05886,-3.27654,-2.59965,4.29678
3.14901,0.55917,4.09077,-3.08034,3.6297,-0.00981,-1.30473,1.87371,-0.77499,-3.3354,-1.49112,4.28697
2.93319,0.52974,3.47274,-2.98224,3.98286,0.99081,-1.54017,3.20787,0.08829,-3.47274,-2.7468,4.04172
2.52117,0.89271,3.60027,-2.67813,4.44393,-2.53098,-1.06929,2.06991,-0.01962,-4.04172,-2.4525,3.63951
2.58984,0.51993,4.18887,-2.61927,4.22811,-2.92338,-0.15696,1.94238,-1.6677,-3.61008,-3.64932,3.38445
2.22687,-0.61803,3.60027,-2.86452,2.77623,-0.11772,0.28449,1.57941,-2.23668,-3.83571,-3.01167,1.30473
1.59903,0.38259,3.30597,-4.09077,3.88476,-1.54998,0.0981,2.54079,-1.21644,-4.06134,-2.1582,2.26611
1.1772,0.26487,2.82528,-4.54203,3.85533,-3.65913,0.92214,1.65789,-1.61865,-4.04172,-1.89333,1.52055
1.09872,-0.08829,2.69775,-4.01229,3.50217,-5.23854,1.32435,0.76518,-2.97243,-4.04172,-1.72656,2.62908
